0.37 2.70785 3.77109 1.64462
0.38 2.75824 3.82164 1.69484
0.39 2.80953 3.87312 1.74594
0.4 2.86174 3.92554 1.79793
0.41 2.91487 3.97892 1.85083
0.42 2.96895 4.03326 1.90464
0.43 3.02399 4.08859 1.95939
0.44 3.08 4.14493 2.01507
0.45 3.137 4.20229 2.07171
0.46 3.195 4.26068 2.12932
0.47 3.25402 4.32013 2.18791
0.48 3.31407 4.38066 2.24748
0.49 3.37517 4.44227 2.30806
0.5 3.43732 4.50499 2.36965
0.51 3.50055 4.56883 2.43226
0.52 3.56487 4.63382 2.49591
0.53 3.63029 4.69997 2.5606
0.54 3.69682 4.7673 2.62635
0.55 3.76449 4.83583 2.69316
0.56 3.83331 4.90557 2.76105
0.57 3.90329 4.97655 2.83002
0.58 3.97444 5.04879 2.90009
0.59 4.04678 5.12231 2.97125
0.6 4.12033 5.19712 3.04354
0.61 4.19509 5.27325 3.11694
0.62 4.27109 5.35071 3.19146
0.63 4.34833 5.42954 3.26713
0.64 4.42684 5.50974 3.34394
0.65 4.50662 5.59135 3.4219
0.66 4.5877 5.67438 3.50102
0.67 4.67008 5.75885 3.5813
0.68 4.75377 5.8448 3.66275
0.69 4.83881 5.93223 3.74538
0.7 4.92519 6.02118 3.8292
0.71 5.01293 6.11166 3.9142
0.72 5.10205 6.20371 4.0004
0.73 5.19256 6.29733 4.08779
0.74 5.28448 6.39257 4.17639
0.75 5.37782 6.48945 4.2662
0.76 5.4726 6.58798 4.35722
0.77 5.56882 6.68819 4.44945
0.78 5.66651 6.79011 4.5429
0.79 5.76567 6.89377 4.63758
0.8 5.86633 6.99918 4.73348
0.81 5.9685 7.10639 4.8306
0.82 6.07218 7.2154 4.92896
0.83 6.1774 7.32625 5.02856
0.84 6.28418 7.43897 5.12939
0.85 6.39252 7.55358 5.23145
0.86 6.50243 7.67011 5.33476
0.87 6.61394 7.78858 5.43931
0.88 6.72706 7.90902 5.54511
0.89 6.8418 8.03146 5.65215
0.9 6.95818 8.15593 5.76044
0.91 7.07621 8.28245 5.86998
0.92 7.19591 8.41105 5.98077
0.93 7.31729 8.54175 6.09282
0.94 7.44036 8.67459 6.20612
0.95 7.56514 8.80959 6.32068
0.96 7.69164 8.94677 6.43651
0.97 7.81988 9.08617 6.55359
0.98 7.94987 9.2278 6.67195
0.99 8.08164 9.3717 6.79157
