0.41 2.59998 3.0472 2.15277
0.42 2.66555 3.11277 2.21834
0.43 2.73273 3.17994 2.28551
0.44 2.80154 3.24875 2.35432
0.45 2.872 3.31921 2.42479
0.46 2.94414 3.39136 2.49693
0.47 3.01799 3.46521 2.57078
0.48 3.09357 3.54078 2.64635
0.49 3.1709 3.61811 2.72368
0.5 3.25 3.69721 2.80279
0.51 3.3309 3.77812 2.88369
0.52 3.41363 3.86085 2.96642
0.53 3.49821 3.94542 3.05099
0.54 3.58466 4.03187 3.13744
0.55 3.673 4.12021 3.22579
0.56 3.76326 4.21048 3.31605
0.57 3.85547 4.30269 3.40826
0.58 3.94965 4.39686 3.50243
0.59 4.04582 4.49303 3.5986
0.6 4.144 4.59121 3.69679
0.61 4.24422 4.69144 3.79701
0.62 4.34651 4.79373 3.8993
0.63 4.45089 4.8981 4.00367
0.64 4.55738 5.00459 4.11016
0.65 4.666 5.11321 4.21879
0.66 4.77678 5.224 4.32957
0.67 4.88975 5.33697 4.44254
0.68 5.00493 5.45214 4.55771
0.69 5.12234 5.56955 4.67512
0.7 5.242 5.68921 4.79479
0.71 5.36394 5.81116 4.91673
0.72 5.48819 5.93541 5.04098
0.73 5.61477 6.06198 5.16755
0.74 5.7437 6.19091 5.29648
0.75 5.875 6.32221 5.42779
0.76 6.0087 6.45592 5.56149
0.77 6.14483 6.59205 5.69762
0.78 6.28341 6.73062 5.83619
0.79 6.42446 6.87167 5.97724
0.8 6.568 7.01521 6.12079
0.81 6.71406 7.16128 6.26685
0.82 6.86267 7.30989 6.41546
0.83 7.01385 7.46106 6.56663
0.84 7.16762 7.61483 6.7204
0.85 7.324 7.77121 6.87679
0.86 7.48302 7.93024 7.03581
0.87 7.64471 8.09193 7.1975
0.88 7.80909 8.2563 7.36187
0.89 7.97618 8.42339 7.52896
0.9 8.146 8.59321 7.69879
0.91 8.31858 8.7658 7.87137
0.92 8.49395 8.94117 8.04674
0.93 8.67213 9.11934 8.22491
0.94 8.85314 9.30035 8.40592
0.95 9.037 9.48421 8.58979
0.96 9.22374 9.67096 8.77653
0.97 9.41339 9.86061 8.96618
0.98 9.60597 10.0532 9.15875
0.99 9.8015 10.2487 9.35428
